team,season,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,defense_snaps,rush_snaps,pass_snaps,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv,rush_pct,pass_pct
IND,2020,POST,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,13.0,7.0,2.0,5.0,0,0.0,0.0,0.0,0.0,58,21,37,11.0,6.0,0.0,'11-6-0,0.647,0.17647058823529413,0.8823529411764706,1.0588235294117647,0.5882352941176471,0.7647058823529411,0.29411764705882354,0.11764705882352941,39.64705882352941,11.705882352941176,6.588235294117647,2.4705882352941178,4.823529411764706,0.23529411764705882,0.0,0.0,0.0,0.0,0.36,0.64
IND,2020,REG,3.0,15.0,17.0,10.0,12.0,5.0,2.0,639.0,186.0,105.0,40.0,77.0,4,0.0,0.0,0.0,0.0,994,384,598,11.0,6.0,0.0,'11-6-0,0.647,0.17647058823529413,0.8823529411764706,1.0588235294117647,0.5882352941176471,0.7647058823529411,0.29411764705882354,0.11764705882352941,39.64705882352941,11.705882352941176,6.588235294117647,2.4705882352941178,4.823529411764706,0.23529411764705882,0.0,0.0,0.0,0.0,0.39,0.6
JAX,2020,REG,0.0,12.0,13.0,5.0,8.0,5.0,2.0,662.0,195.0,43.0,18.0,75.0,1,0.0,0.0,0.0,0.0,1070,489,552,1.0,15.0,0.0,'1-15-0,0.062,0.0,0.75,0.8125,0.3125,0.5,0.3125,0.125,41.375,12.1875,2.6875,1.125,4.6875,0.0625,0.0,0.0,0.0,0.0,0.46,0.52
KC,2020,POST,0.0,2.0,3.0,2.0,1.0,2.0,1.0,114.0,34.0,3.0,6.0,15.0,0,1.0,0.0,0.0,0.0,194,70,121,16.0,3.0,0.0,'16-3-0,0.842,0.10526315789473684,0.9473684210526315,1.0,0.47368421052631576,0.6842105263157895,0.3157894736842105,0.42105263157894735,40.73684210526316,9.947368421052632,1.0,2.0,5.894736842105263,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.36,0.62
KC,2020,REG,2.0,16.0,16.0,7.0,12.0,4.0,7.0,660.0,155.0,16.0,32.0,97.0,2,0.0,0.0,0.0,0.0,1026,423,589,16.0,3.0,0.0,'16-3-0,0.842,0.10526315789473684,0.9473684210526315,1.0,0.47368421052631576,0.6842105263157895,0.3157894736842105,0.42105263157894735,40.73684210526316,9.947368421052632,1.0,2.0,5.894736842105263,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.41,0.57
LA,2020,POST,0.0,1.0,1.0,0.0,1.0,0.0,0.0,69.0,28.0,6.0,5.0,11.0,1,0.0,0.0,0.0,0.0,131,58,70,11.0,7.0,0.0,'11-7-0,0.611,0.05555555555555555,0.8333333333333334,1.1111111111111112,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.1111111111111111,37.666666666666664,12.666666666666666,3.111111111111111,3.2222222222222223,6.111111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,0.44,0.53
LA,2020,REG,1.0,14.0,19.0,10.0,15.0,4.0,2.0,609.0,200.0,50.0,53.0,99.0,4,0.0,0.0,0.0,0.0,990,381,599,11.0,7.0,0.0,'11-7-0,0.611,0.05555555555555555,0.8333333333333334,1.1111111111111112,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.1111111111111111,37.666666666666664,12.666666666666666,3.111111111111111,3.2222222222222223,6.111111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,0.38,0.61
LAC,2020,REG,1.0,12.0,15.0,7.0,6.0,9.0,2.0,603.0,185.0,44.0,27.0,82.0,2,1.0,0.0,0.0,0.0,1002,418,570,7.0,9.0,0.0,'7-9-0,0.438,0.0625,0.75,0.9375,0.4375,0.375,0.5625,0.125,37.6875,11.5625,2.75,1.6875,5.125,0.125,0.0625,0.0,0.0,0.0,0.42,0.57
LV,2020,REG,0.0,10.0,9.0,4.0,9.0,0.0,2.0,647.0,172.0,42.0,21.0,76.0,0,0.0,0.0,0.0,0.0,1045,426,603,8.0,8.0,0.0,'8-8-0,0.5,0.0,0.625,0.5625,0.25,0.5625,0.0,0.125,40.4375,10.75,2.625,1.3125,4.75,0.0,0.0,0.0,0.0,0.0,0.41,0.58
MIA,2020,REG,0.0,18.0,22.0,11.0,17.0,5.0,2.0,598.0,207.0,58.0,41.0,95.0,2,0.0,0.0,0.0,0.0,998,399,584,10.0,6.0,0.0,'10-6-0,0.625,0.0,1.125,1.375,0.6875,1.0625,0.3125,0.125,37.375,12.9375,3.625,2.5625,5.9375,0.125,0.0,0.0,0.0,0.0,0.4,0.59
MIN,2020,REG,1.0,15.0,18.0,5.0,11.0,7.0,3.0,608.0,223.0,44.0,23.0,65.0,0,0.0,0.0,0.0,0.0,1043,458,563,7.0,9.0,0.0,'7-9-0,0.438,0.0625,0.9375,1.125,0.3125,0.6875,0.4375,0.1875,38.0,13.9375,2.75,1.4375,4.0625,0.0,0.0,0.0,0.0,0.0,0.44,0.54
NE,2020,REG,0.0,18.0,11.0,4.0,5.0,6.0,0.0,580.0,238.0,124.0,24.0,63.0,2,0.0,0.0,0.0,0.0,984,449,518,7.0,9.0,0.0,'7-9-0,0.438,0.0,1.125,0.6875,0.25,0.3125,0.375,0.0,36.25,14.875,7.75,1.5,3.9375,0.125,0.0,0.0,0.0,0.0,0.46,0.53
NO,2020,POST,0.0,0.0,1.0,0.0,0.0,1.0,0.0,78.0,14.0,0.0,2.0,6.0,0,0.0,0.0,0.0,0.0,118,51,64,13.0,5.0,0.0,'13-5-0,0.722,0.0,1.0,1.0,0.3888888888888889,0.4444444444444444,0.5555555555555556,0.1111111111111111,39.166666666666664,9.38888888888889,0.8333333333333334,2.611111111111111,6.444444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.43,0.54
NO,2020,REG,0.0,18.0,17.0,7.0,8.0,9.0,2.0,627.0,155.0,15.0,45.0,110.0,1,0.0,0.0,0.0,0.0,996,381,605,13.0,5.0,0.0,'13-5-0,0.722,0.0,1.0,1.0,0.3888888888888889,0.4444444444444444,0.5555555555555556,0.1111111111111111,39.166666666666664,9.38888888888889,0.8333333333333334,2.611111111111111,6.444444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.38,0.61
NYG,2020,REG,0.0,11.0,23.0,9.0,13.0,10.0,2.0,629.0,233.0,60.0,40.0,104.0,2,0.0,0.0,0.0,0.0,1053,420,618,6.0,10.0,0.0,'6-10-0,0.375,0.0,0.6875,1.4375,0.5625,0.8125,0.625,0.125,39.3125,14.5625,3.75,2.5,6.5,0.125,0.0,0.0,0.0,0.0,0.4,0.59
NYJ,2020,REG,1.0,10.0,21.0,9.0,17.0,4.0,2.0,639.0,216.0,67.0,31.0,80.0,1,0.0,0.0,0.0,0.0,1082,425,632,2.0,14.0,0.0,'2-14-0,0.125,0.0625,0.625,1.3125,0.5625,1.0625,0.25,0.125,39.9375,13.5,4.1875,1.9375,5.0,0.0625,0.0,0.0,0.0,0.0,0.39,0.58
PHI,2020,REG,1.0,8.0,20.0,10.0,13.0,7.0,3.0,677.0,188.0,45.0,49.0,109.0,2,0.0,0.0,0.0,0.0,1061,460,577,4.0,12.0,0.0,'4-12-0,0.25,0.0625,0.5,1.25,0.625,0.8125,0.4375,0.1875,42.3125,11.75,2.8125,3.0625,6.8125,0.125,0.0,0.0,0.0,0.0,0.43,0.54
PIT,2020,POST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65,28,34,12.0,5.0,0.0,'12-5-0,0.706,0.058823529411764705,1.0588235294117647,1.1176470588235294,0.5882352941176471,0.7647058823529411,0.35294117647058826,0.058823529411764705,39.1764705882353,11.058823529411764,4.764705882352941,3.2941176470588234,7.764705882352941,0.17647058823529413,0.0,0.0,0.0,0.0,0.43,0.52
PIT,2020,REG,1.0,18.0,19.0,10.0,13.0,6.0,1.0,632.0,174.0,74.0,56.0,132.0,3,0.0,0.0,0.0,0.0,999,409,582,12.0,5.0,0.0,'12-5-0,0.706,0.058823529411764705,1.0588235294117647,1.1176470588235294,0.5882352941176471,0.7647058823529411,0.35294117647058826,0.058823529411764705,39.1764705882353,11.058823529411764,4.764705882352941,3.2941176470588234,7.764705882352941,0.17647058823529413,0.0,0.0,0.0,0.0,0.41,0.58
SEA,2020,POST,0.0,0.0,1.0,1.0,1.0,0.0,0.0,43.0,14.0,4.0,3.0,7.0,0,0.0,0.0,0.0,0.0,71,41,28,12.0,5.0,0.0,'12-5-0,0.706,0.17647058823529413,0.8235294117647058,1.1176470588235294,0.5294117647058824,0.8235294117647058,0.29411764705882354,0.17647058823529413,43.76470588235294,11.470588235294118,1.8235294117647058,2.8823529411764706,6.588235294117647,0.0,0.0,0.0,0.0,0.0,0.58,0.39
SEA,2020,REG,3.0,14.0,18.0,8.0,13.0,5.0,3.0,701.0,181.0,27.0,46.0,105.0,0,0.0,0.0,0.0,0.0,1121,387,720,12.0,5.0,0.0,'12-5-0,0.706,0.17647058823529413,0.8235294117647058,1.1176470588235294,0.5294117647058824,0.8235294117647058,0.29411764705882354,0.17647058823529413,43.76470588235294,11.470588235294118,1.8235294117647058,2.8823529411764706,6.588235294117647,0.0,0.0,0.0,0.0,0.0,0.35,0.64
SF,2020,REG,0.0,12.0,22.0,10.0,13.0,9.0,2.0,615.0,178.0,45.0,30.0,70.0,1,0.0,0.0,0.0,0.0,999,410,567,6.0,10.0,0.0,'6-10-0,0.375,0.0,0.75,1.375,0.625,0.8125,0.5625,0.125,38.4375,11.125,2.8125,1.875,4.375,0.0625,0.0,0.0,0.0,0.0,0.41,0.57
TB,2020,POST,0.0,7.0,4.0,2.0,4.0,0.0,0.0,169.0,33.0,5.0,10.0,26.0,0,0.0,0.0,0.0,0.0,269,80,188,15.0,5.0,0.0,'15-5-0,0.75,0.05,1.1,1.15,0.6,0.95,0.2,0.05,41.35,10.05,1.8,2.9,7.05,0.05,0.0,0.0,0.0,0.0,0.3,0.7
TB,2020,REG,1.0,15.0,19.0,10.0,15.0,4.0,1.0,658.0,168.0,31.0,48.0,115.0,1,0.0,0.0,0.0,0.0,1026,348,667,15.0,5.0,0.0,'15-5-0,0.75,0.05,1.1,1.15,0.6,0.95,0.2,0.05,41.35,10.05,1.8,2.9,7.05,0.05,0.0,0.0,0.0,0.0,0.34,0.65
TEN,2020,POST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,12.0,5.0,6.0,0,0.0,0.0,0.0,0.0,64,33,29,11.0,6.0,0.0,'11-6-0,0.647,0.0,0.9411764705882353,1.1764705882352942,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.058823529411764705,40.64705882352941,13.588235294117647,5.9411764705882355,1.411764705882353,4.470588235294118,0.058823529411764705,0.0,0.0,0.0,0.0,0.52,0.45
TEN,2020,REG,0.0,15.0,20.0,8.0,12.0,8.0,1.0,650.0,215.0,89.0,19.0,70.0,1,0.0,0.0,0.0,0.0,1084,422,653,11.0,6.0,0.0,'11-6-0,0.647,0.0,0.9411764705882353,1.1764705882352942,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.058823529411764705,40.64705882352941,13.588235294117647,5.9411764705882355,1.411764705882353,4.470588235294118,0.058823529411764705,0.0,0.0,0.0,0.0,0.39,0.6
WAS,2020,POST,0.0,0.0,2.0,1.0,2.0,0.0,0.0,36.0,14.0,1.0,3.0,7.0,0,0.0,0.0,0.0,0.0,73,27,43,7.0,10.0,0.0,'7-10-0,0.412,0.058823529411764705,0.9411764705882353,1.4705882352941178,0.6470588235294118,1.0,0.5294117647058824,0.11764705882352941,38.0,11.411764705882353,1.5294117647058822,2.9411764705882355,5.882352941176471,0.23529411764705882,0.0,0.0,0.0,0.0,0.37,0.59
WAS,2020,REG,1.0,16.0,23.0,10.0,15.0,9.0,2.0,610.0,180.0,25.0,47.0,93.0,4,0.0,0.0,0.0,0.0,1005,412,577,7.0,10.0,0.0,'7-10-0,0.412,0.058823529411764705,0.9411764705882353,1.4705882352941178,0.6470588235294118,1.0,0.5294117647058824,0.11764705882352941,38.0,11.411764705882353,1.5294117647058822,2.9411764705882355,5.882352941176471,0.23529411764705882,0.0,0.0,0.0,0.0,0.41,0.57
ARI,2021,POST,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,20.0,6.0,1.0,3.0,0,0.0,0.0,0.0,0.0,57,38,19,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.7222222222222222,1.6666666666666667,0.8333333333333334,1.1111111111111112,0.5555555555555556,0.16666666666666666,36.5,12.944444444444445,4.5,2.3333333333333335,5.666666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.67,0.33
ARI,2021,REG,0.0,13.0,29.0,15.0,20.0,9.0,3.0,625.0,213.0,75.0,41.0,99.0,2,0.0,0.0,0.0,0.0,1031,422,603,11.0,7.0,0.0,'11-7-0,0.611,0.0,0.7222222222222222,1.6666666666666667,0.8333333333333334,1.1111111111111112,0.5555555555555556,0.16666666666666666,36.5,12.944444444444445,4.5,2.3333333333333335,5.666666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.41,0.58
ATL,2021,REG,0.0,12.0,20.0,8.0,12.0,8.0,1.0,626.0,286.0,91.0,18.0,58.0,2,0.0,0.0,0.0,0.0,1124,508,599,7.0,10.0,0.0,'7-10-0,0.412,0.0,0.7058823529411765,1.1764705882352942,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.058823529411764705,36.8235294117647,16.823529411764707,5.352941176470588,1.0588235294117647,3.411764705882353,0.11764705882352941,0.0,0.0,0.0,0.0,0.45,0.53
BAL,2021,REG,0.0,9.0,12.0,6.0,8.0,4.0,1.0,595.0,218.0,70.0,34.0,94.0,1,1.0,0.0,0.0,0.0,1038,366,657,8.0,9.0,0.0,'8-9-0,0.471,0.0,0.5294117647058824,0.7058823529411765,0.35294117647058826,0.47058823529411764,0.23529411764705882,0.058823529411764705,35.0,12.823529411764707,4.117647058823529,2.0,5.529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.35,0.63
BUF,2021,POST,0.0,2.0,1.0,0.0,1.0,0.0,0.0,76.0,33.0,19.0,5.0,9.0,0,0.0,0.0,0.0,0.0,134,47,86,12.0,7.0,0.0,'12-7-0,0.632,0.05263157894736842,1.105263157894737,1.263157894736842,0.47368421052631576,0.6842105263157895,0.5789473684210527,0.0,35.73684210526316,13.263157894736842,7.2631578947368425,2.473684210526316,5.052631578947368,0.05263157894736842,0.0,0.0,0.0,0.0,0.35,0.64
BUF,2021,REG,1.0,19.0,23.0,9.0,12.0,11.0,0.0,603.0,219.0,119.0,42.0,87.0,1,0.0,0.0,0.0,0.0,1019,433,575,12.0,7.0,0.0,'12-7-0,0.632,0.05263157894736842,1.105263157894737,1.263157894736842,0.47368421052631576,0.6842105263157895,0.5789473684210527,0.0,35.73684210526316,13.263157894736842,7.2631578947368425,2.473684210526316,5.052631578947368,0.05263157894736842,0.0,0.0,0.0,0.0,0.42,0.56
CAR,2021,REG,1.0,9.0,21.0,7.0,12.0,9.0,2.0,594.0,241.0,76.0,39.0,88.0,0,0.0,0.0,0.0,0.0,1037,454,557,5.0,12.0,0.0,'5-12-0,0.294,0.058823529411764705,0.5294117647058824,1.2352941176470589,0.4117647058823529,0.7058823529411765,0.5294117647058824,0.11764705882352941,34.94117647058823,14.176470588235293,4.470588235294118,2.2941176470588234,5.176470588235294,0.0,0.0,0.0,0.0,0.0,0.44,0.54
CHI,2021,REG,1.0,8.0,19.0,8.0,12.0,7.0,2.0,615.0,228.0,76.0,49.0,77.0,1,0.0,0.0,0.0,0.0,1012,466,525,6.0,11.0,0.0,'6-11-0,0.353,0.058823529411764705,0.47058823529411764,1.1176470588235294,0.47058823529411764,0.7058823529411765,0.4117647058823529,0.11764705882352941,36.1764705882353,13.411764705882353,4.470588235294118,2.8823529411764706,4.529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.46,0.52
CIN,2021,POST,0.0,8.0,3.0,1.0,2.0,1.0,0.0,145.0,58.0,28.0,10.0,17.0,0,1.0,0.0,0.0,0.0,258,88,168,13.0,8.0,0.0,'13-8-0,0.619,0.0,1.0,1.3333333333333333,0.5238095238095238,0.9523809523809523,0.38095238095238093,0.09523809523809523,37.57142857142857,14.476190476190476,5.0476190476190474,2.4761904761904763,5.238095238095238,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.34,0.65
CIN,2021,REG,0.0,13.0,25.0,10.0,18.0,7.0,2.0,644.0,246.0,78.0,42.0,93.0,2,0.0,0.0,0.0,0.0,1079,400,669,13.0,8.0,0.0,'13-8-0,0.619,0.0,1.0,1.3333333333333333,0.5238095238095238,0.9523809523809523,0.38095238095238093,0.09523809523809523,37.57142857142857,14.476190476190476,5.0476190476190474,2.4761904761904763,5.238095238095238,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.37,0.62
CLE,2021,REG,0.0,13.0,22.0,5.0,11.0,11.0,1.0,606.0,255.0,109.0,43.0,94.0,2,0.0,0.0,0.0,0.0,1064,424,623,8.0,9.0,0.0,'8-9-0,0.471,0.0,0.7647058823529411,1.2941176470588236,0.29411764705882354,0.6470588235294118,0.6470588235294118,0.058823529411764705,35.64705882352941,15.0,6.411764705882353,2.5294117647058822,5.529411764705882,0.11764705882352941,0.0,0.0,0.0,0.0,0.4,0.59
DAL,2021,POST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,11.0,0.0,4.0,0,0.0,0.0,0.0,0.0,63,38,25,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.5,0.9444444444444444,0.5,0.7777777777777778,0.16666666666666666,0.05555555555555555,37.05555555555556,12.5,4.222222222222222,2.2777777777777777,6.222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.4
DAL,2021,REG,0.0,26.0,17.0,9.0,14.0,3.0,1.0,639.0,197.0,65.0,41.0,108.0,6,0.0,0.0,0.0,0.0,1089,417,658,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.5,0.9444444444444444,0.5,0.7777777777777778,0.16666666666666666,0.05555555555555555,37.05555555555556,12.5,4.222222222222222,2.2777777777777777,6.222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.38,0.6
DEN,2021,REG,0.0,13.0,12.0,7.0,6.0,6.0,0.0,587.0,218.0,60.0,36.0,79.0,1,0.0,0.0,0.0,0.0,1045,425,600,7.0,10.0,0.0,'7-10-0,0.412,0.0,0.7647058823529411,0.7058823529411765,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.0,34.529411764705884,12.823529411764707,3.5294117647058822,2.1176470588235294,4.647058823529412,0.058823529411764705,0.0,0.0,0.0,0.0,0.41,0.57
DET,2021,REG,0.0,11.0,16.0,8.0,10.0,6.0,0.0,626.0,259.0,89.0,30.0,60.0,0,0.0,0.0,0.0,0.0,1099,496,575,4.0,13.0,0.0,'4-13-0,0.235,0.0,0.6470588235294118,0.9411764705882353,0.47058823529411764,0.5882352941176471,0.35294117647058826,0.0,36.8235294117647,15.235294117647058,5.235294117647059,1.7647058823529411,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.45,0.52
GB,2021,POST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,11.0,4.0,7.0,0,0.0,0.0,0.0,0.0,52,29,23,13.0,5.0,0.0,'13-5-0,0.722,0.0,1.0555555555555556,1.0555555555555556,0.4444444444444444,0.5555555555555556,0.5,0.0,37.333333333333336,11.277777777777779,4.888888888888889,2.388888888888889,5.277777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.56,0.44
GB,2021,REG,0.0,18.0,19.0,8.0,10.0,9.0,0.0,637.0,188.0,77.0,39.0,88.0,2,0.0,0.0,0.0,0.0,1042,385,645,13.0,5.0,0.0,'13-5-0,0.722,0.0,1.0555555555555556,1.0555555555555556,0.4444444444444444,0.5555555555555556,0.5,0.0,37.333333333333336,11.277777777777779,4.888888888888889,2.388888888888889,5.277777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.37,0.62
HOU,2021,REG,1.0,17.0,22.0,7.0,16.0,6.0,3.0,629.0,279.0,121.0,32.0,68.0,1,0.0,0.0,0.0,0.0,1106,508,579,4.0,13.0,0.0,'4-13-0,0.235,0.058823529411764705,1.0,1.2941176470588236,0.4117647058823529,0.9411764705882353,0.35294117647058826,0.17647058823529413,37.0,16.41176470588235,7.117647058823529,1.8823529411764706,4.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.46,0.52
IND,2021,REG,1.0,19.0,27.0,16.0,18.0,10.0,1.0,634.0,237.0,135.0,33.0,82.0,1,0.0,0.0,0.0,0.0,1058,415,634,9.0,8.0,0.0,'9-8-0,0.529,0.058823529411764705,1.1176470588235294,1.588235294117647,0.9411764705882353,1.0588235294117647,0.5882352941176471,0.058823529411764705,37.294117647058826,13.941176470588236,7.9411764705882355,1.9411764705882353,4.823529411764706,0.058823529411764705,0.0,0.0,0.0,0.0,0.39,0.6
JAX,2021,REG,0.0,7.0,13.0,3.0,10.0,3.0,2.0,634.0,253.0,81.0,32.0,81.0,0,0.0,0.0,0.0,0.0,1070,480,575,3.0,14.0,0.0,'3-14-0,0.176,0.0,0.4117647058823529,0.7647058823529411,0.17647058823529413,0.5882352941176471,0.17647058823529413,0.11764705882352941,37.294117647058826,14.882352941176471,4.764705882352941,1.8823529411764706,4.764705882352941,0.0,0.0,0.0,0.0,0.0,0.45,0.54
KC,2021,POST,0.0,1.0,3.0,1.0,2.0,1.0,0.0,108.0,48.0,12.0,5.0,10.0,0,0.0,0.0,0.0,0.0,197,70,126,14.0,6.0,0.0,'14-6-0,0.7,0.0,0.8,1.3,0.7,1.05,0.25,0.1,37.15,13.2,3.45,1.8,4.8,0.2,0.05,0.0,0.0,0.0,0.36,0.64
KC,2021,REG,0.0,15.0,23.0,13.0,19.0,4.0,2.0,635.0,216.0,57.0,31.0,86.0,4,1.0,0.0,0.0,0.0,1065,412,641,14.0,6.0,0.0,'14-6-0,0.7,0.0,0.8,1.3,0.7,1.05,0.25,0.1,37.15,13.2,3.45,1.8,4.8,0.2,0.05,0.0,0.0,0.0,0.39,0.6
LA,2021,POST,0.0,4.0,1.0,1.0,1.0,0.0,0.0,124.0,55.0,24.0,12.0,24.0,1,0.0,0.0,0.0,0.0,236,70,163,16.0,5.0,0.0,'16-5-0,0.762,0.0,1.0952380952380953,0.9523809523809523,0.3333333333333333,0.7619047619047619,0.19047619047619047,0.14285714285714285,36.38095238095238,16.047619047619047,6.714285714285714,2.9523809523809526,5.190476190476191,0.047619047619047616,0.0,0.0,0.0,0.0,0.3,0.69
LA,2021,REG,0.0,19.0,19.0,6.0,15.0,4.0,3.0,640.0,282.0,117.0,50.0,85.0,0,0.0,0.0,0.0,0.0,1122,439,672,16.0,5.0,0.0,'16-5-0,0.762,0.0,1.0952380952380953,0.9523809523809523,0.3333333333333333,0.7619047619047619,0.19047619047619047,0.14285714285714285,36.38095238095238,16.047619047619047,6.714285714285714,2.9523809523809526,5.190476190476191,0.047619047619047616,0.0,0.0,0.0,0.0,0.39,0.6
LAC,2021,REG,0.0,11.0,22.0,10.0,20.0,2.0,3.0,629.0,262.0,102.0,35.0,86.0,1,0.0,0.0,0.0,0.0,1109,501,595,9.0,8.0,0.0,'9-8-0,0.529,0.0,0.6470588235294118,1.2941176470588236,0.5882352941176471,1.1764705882352942,0.11764705882352941,0.17647058823529413,37.0,15.411764705882353,6.0,2.0588235294117645,5.0588235294117645,0.058823529411764705,0.0,0.0,0.0,0.0,0.45,0.54
LV,2021,POST,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,21.0,6.0,2.0,5.0,0,0.0,0.0,0.0,0.0,61,23,36,10.0,8.0,0.0,'10-8-0,0.556,0.05555555555555555,0.3333333333333333,1.1666666666666667,0.3888888888888889,0.6111111111111112,0.5555555555555556,0.2222222222222222,36.388888888888886,15.944444444444445,5.0,2.0555555555555554,6.277777777777778,0.0,0.0,0.0,0.0,0.0,0.38,0.59
LV,2021,REG,1.0,6.0,20.0,7.0,11.0,9.0,4.0,625.0,266.0,84.0,35.0,108.0,0,0.0,0.0,0.0,0.0,1108,452,642,10.0,8.0,0.0,'10-8-0,0.556,0.05555555555555555,0.3333333333333333,1.1666666666666667,0.3888888888888889,0.6111111111111112,0.5555555555555556,0.2222222222222222,36.388888888888886,15.944444444444445,5.0,2.0555555555555554,6.277777777777778,0.0,0.0,0.0,0.0,0.0,0.41,0.58
MIA,2021,REG,0.0,14.0,24.0,14.0,15.0,9.0,3.0,577.0,256.0,113.0,48.0,121.0,5,0.0,0.0,0.0,0.0,1082,412,650,9.0,8.0,0.0,'9-8-0,0.529,0.0,0.8235294117647058,1.411764705882353,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.17647058823529413,33.94117647058823,15.058823529411764,6.647058823529412,2.823529411764706,7.117647058823529,0.29411764705882354,0.0,0.0,0.0,0.0,0.38,0.6
MIN,2021,REG,0.0,16.0,16.0,7.0,14.0,2.0,2.0,655.0,273.0,107.0,51.0,99.0,2,0.0,0.0,0.0,0.0,1158,469,678,8.0,9.0,0.0,'8-9-0,0.471,0.0,0.9411764705882353,0.9411764705882353,0.4117647058823529,0.8235294117647058,0.11764705882352941,0.11764705882352941,38.529411764705884,16.058823529411764,6.294117647058823,3.0,5.823529411764706,0.11764705882352941,0.0,0.0,0.0,0.0,0.41,0.59
NE,2021,POST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,8.0,0.0,1.0,0,0.0,0.0,0.0,0.0,54,26,25,10.0,8.0,0.0,'10-8-0,0.556,0.0,1.2777777777777777,0.8333333333333334,0.4444444444444444,0.5555555555555556,0.2777777777777778,0.1111111111111111,34.111111111111114,16.0,8.444444444444445,2.0,4.611111111111111,0.16666666666666666,0.0,0.0,0.0,0.0,0.48,0.46
NE,2021,REG,0.0,23.0,15.0,8.0,10.0,5.0,2.0,584.0,276.0,144.0,36.0,82.0,3,0.0,0.0,0.0,0.0,1041,450,576,10.0,8.0,0.0,'10-8-0,0.556,0.0,1.2777777777777777,0.8333333333333334,0.4444444444444444,0.5555555555555556,0.2777777777777778,0.1111111111111111,34.111111111111114,16.0,8.444444444444445,2.0,4.611111111111111,0.16666666666666666,0.0,0.0,0.0,0.0,0.43,0.55
NO,2021,REG,0.0,18.0,16.0,7.0,13.0,3.0,1.0,657.0,214.0,57.0,46.0,110.0,2,0.0,0.0,0.0,0.0,1067,418,639,9.0,8.0,0.0,'9-8-0,0.529,0.0,1.0588235294117647,0.9411764705882353,0.4117647058823529,0.7647058823529411,0.17647058823529413,0.058823529411764705,38.64705882352941,12.588235294117647,3.3529411764705883,2.7058823529411766,6.470588235294118,0.11764705882352941,0.0,0.0,0.0,0.0,0.39,0.6
NYG,2021,REG,1.0,15.0,19.0,7.0,12.0,7.0,1.0,619.0,319.0,99.0,34.0,74.0,1,0.0,0.0,0.0,0.0,1138,483,643,4.0,13.0,0.0,'4-13-0,0.235,0.058823529411764705,0.8823529411764706,1.1176470588235294,0.4117647058823529,0.7058823529411765,0.4117647058823529,0.058823529411764705,36.411764705882355,18.764705882352942,5.823529411764706,2.0,4.352941176470588,0.058823529411764705,0.0,0.0,0.0,0.0,0.42,0.57
